# object_id,ra,dec,value1,value2,color
880,0.4753188716481562,-0.3292653380658145,oicjw,elprk,#350cef
881,0.5566610281262739,-0.41587715112624024,pogek,dvbwk,#152397
882,0.9924711143402364,0.032284265569840875,hjxnx,bmwfo,#651e97
883,0.32671331957791094,0.44379774197445376,moabl,uzjof,#635187
884,0.49237537447167656,-0.4952859689476079,mkbhz,oqhoy,#d10a17
885,0.054031599548829856,0.46371910341177913,iupap,demjq,#3be47f
886,0.13868496611544567,0.04685921480291788,jygxm,huxbg,#1de49f
887,0.39804848057724085,-0.4579353894723024,tvzpf,pelzy,#2d742f
888,0.46812185129902784,0.2125788856580204,udlmy,uwsbo,#16bf6f
889,0.9798119005826469,-0.015782682072495002,bnofw,iybth,#47f4f7
890,0.45377917563637604,-0.3710880526575513,hnlhq,poxze,#da439f
891,0.5331989773000381,0.023032494631461953,yipvq,vlilm,#2f299f
892,0.1621634825775604,-0.3083668715254927,fmbbh,msufn,#36810f
893,0.7576137424855987,-0.48655479659612866,ctrqj,ekouh,#6723d7
894,0.6903326357611762,-0.0023987939532352787,icgyl,hrpxx,#f48467
895,0.6578829933728219,0.047903893889684745,khjjs,xvfbt,#3f518f
896,0.900117572494025,-0.3110067778138078,hlkpc,dcnso,#a7ef4f
897,0.03007263265984217,-0.07206810664656238,wvqas,zocjh,#59fac7
898,0.1543808080766471,0.30650925074771573,owyco,ektbm,#8a85f7
899,0.7423089678663148,-0.4821013769832164,hzjxo,ttydj,#71cb07
900,0.2121472881496348,0.136927551224312,osgsz,emkky,#eb37df
901,0.15910106688631742,0.2109974867779565,uksra,pdgcy,#ac994f
902,0.40102773884696274,0.31716396241861866,vifbs,qjxbt,#2df8ef
903,0.23601258883572007,0.08581720771709589,fjzsk,wkkjw,#bcf037
904,0.7645369150163875,-0.4966178723395296,wdphi,kbnkf,#fa39bf
905,0.4688420504249935,0.09176028398084268,mwpmc,nxobd,#1983ef
906,0.9527376197613234,-0.08901080396258665,vepqb,nmsns,#0b99f7
907,0.8389244976576018,-0.26770370051000913,uxdku,efdyt,#4a23a7
908,0.011385220229342186,0.3815268710581783,wyohk,shqmx,#6ca9c7
909,0.9416210558213151,0.43144707174023433,pccnu,ggqax,#4b531f
910,0.3251506616452632,0.03132738919471467,seerp,oohdb,#6b034f
911,0.12828789184378242,-0.2586654893343351,arshh,txiou,#31e8cf
912,0.9589200628323622,-0.4992204685270052,ddqiv,mlluz,#693baf
913,0.6642311640295436,0.27160029508422623,hhboj,iythv,#af4abf
914,0.6655541132514387,0.4449871415538008,xjjsd,eeuun,#fcc3f7
915,0.2372780328527625,-0.3459794298909683,mnjaq,bebxj,#a97897
916,0.3898592011143547,-0.10009004188584492,baeua,tsudn,#894f5f
917,0.437071722306698,-0.1959386179947954,ydwlu,ryulv,#4739bf
918,0.95602149457734,-0.06507309576526532,kymao,bitij,#c9de47
919,0.9196322531415829,0.1390034333097414,bfhlx,qzmua,#530207
920,0.5558003638594529,0.31852886587424367,grjxg,babih,#17c3ff
921,0.10150540506297212,-0.22239806389215366,frwyr,lkycp,#501377
922,0.09032934235438905,0.2969332637065657,djobo,cicko,#49fe4f
923,0.4645828906695503,0.328180052281284,ztofu,zsaij,#39eb77
924,0.5700744136177152,-0.47357671478481755,vbrvc,xctgc,#0296e7
925,0.47395001264165615,-0.4951207535851564,daips,eydut,#6d2d6f
926,0.5448028071301053,0.40777758300734834,zalcl,hiunz,#839cff
927,0.643374649921691,-0.2603758564338986,incbv,vlnhu,#51106f
928,0.439773253124803,0.4290952470857827,iygbb,wepkp,#13adff
929,0.3814875644829252,-0.027856003500053572,rafdi,obijb,#c90c2f
930,0.640428329138499,-0.09632335275626469,vaacq,oimix,#93c8bf
931,0.22582804674877766,-0.21631439341134917,hfuks,qdvch,#7923ef
932,0.9297976654747027,-0.25095146054112427,whxmp,gaoni,#ba06af
933,0.6922173425439521,0.4795484042040312,mrvii,mncsl,#32ff3f
934,0.6464374705203547,0.4259569257481046,wjfde,emdft,#57cc87
935,0.9570329309170451,-0.3576771630166006,iwwnk,vanvt,#034dff
936,0.842129223501846,0.4689143956592925,zajzj,jxezx,#a4bf6f
937,0.8676482466171591,-0.10020816315573555,aixrb,ohrmy,#5bbe4f
938,0.516460551336978,0.1977564181145931,qevks,xcgem,#ea608f
939,0.4634581291820512,-0.1408993050629408,himny,fniak,#4c5c4f
940,0.4630431490389245,0.14030523557206154,lxwvd,lbsbz,#23a317
941,0.9253342719490703,-0.12293286654504998,ngkhr,tlbsm,#2041df
942,0.7648822323430677,0.049349476882920684,tmhav,lbjur,#907aef
943,0.5000324757697939,0.34503572462090915,gvbge,nqplj,#f04027
944,0.29705216886197694,0.2380625883179045,fekel,bdbgw,#8a5587
945,0.505807389203714,-0.18572887580488295,wtfsu,xulng,#ef8bf7
946,0.9909729533643838,-0.4655093114465324,fmdjd,pvqff,#066e7f
947,0.07350139204994277,0.30942076548029596,tyjgd,nbvyw,#b2e8ef
948,0.050897941058429486,0.1423737383222241,csjbl,lnxqb,#ecf967
949,0.705276663317239,-0.2224597635817186,xganq,qzezt,#d78697
950,0.8910429720058797,0.4038982353505678,pddss,zykro,#6fe36f
951,0.3903317568206671,-0.4266805635039346,rooic,ggrtl,#6de347
952,0.6689620240661823,0.19962591255881434,apvwk,nqfep,#35d70f
953,0.3679656734708622,0.1740014539639113,bxngg,sjupu,#9cfc7f
954,0.9678988953662798,-0.2719287957893407,wyhtw,jlwmm,#03f1af
955,0.4970627545462677,-0.0649691371222405,ljryz,rxnql,#2b6817
956,0.04886616556060219,-0.42116738494137884,ryloh,hmcce,#e8d1df
957,0.8123573731529667,0.3464036602212215,kyoci,xlqvf,#a9cc17
958,0.6331540733757409,0.27359953495427636,mesqm,mgwdp,#03bc3f
959,0.3424276604132951,0.4545670779991259,euqnm,xrlns,#d4d197
960,0.6323274772166259,0.16033553124176014,ehrrq,lkyna,#85c167
961,0.03747826544658861,0.3055858662887698,acrfd,ztqre,#dbc33f
962,0.548209396109577,-0.14091909552153326,upuxv,xxgpm,#17ab87
963,0.22880150690688494,-0.3660687995653378,cpsqg,ksnff,#45b4d7
964,0.1255011333692574,-0.019572386400557362,fzufm,rxrkq,#600fb7
965,0.03194456700861725,0.1931410659789523,eonwr,lxscw,#88664f
966,0.47404619674940585,-0.48170058696613827,chexe,fcwtp,#8951df
967,0.634755712672811,0.4273334535363884,elzyd,aycfl,#6d7f27
968,0.2978032601121511,-0.04314531777696129,kikku,ahvjg,#b7826f
969,0.839170021621035,0.2109627758192637,kmnmy,lencj,#3789df
970,0.5409405096591771,-0.07542328100853879,rblwy,zjfhg,#fcb3ff
971,0.45861127591672857,0.24291195565852008,xxedq,obmuw,#9b9ccf
972,0.6786331233334122,0.24026963210633134,mjedj,qyias,#b114ef
973,0.3323086065783327,0.3672922420241208,yppnx,mdppy,#c6d437
974,0.45178599495416893,-0.453984475179281,xmcxo,trucl,#20c867
975,0.2202686845943801,0.46704061680703124,kauby,xfqzj,#de7057
976,0.9671877391945216,0.46771487654020727,drukv,cgfhs,#a80067
977,0.5093615097401157,0.4215883223181105,wdwiq,mjprf,#c290af
978,0.7617605760792779,-0.09049145206641052,guqgj,xhowz,#16700f
979,0.037318603031859965,0.49478890790767727,tnjux,uziwv,#e1653f
980,0.7251642943326709,-0.46262660518253507,rrjap,iebhj,#70b6cf
981,0.2001681779793063,0.1331251732177804,wbpxs,hgygu,#516d3f
982,0.42009560473030316,0.116750312875323,mzlxi,hryee,#dde11f
983,0.9220562114957441,0.1058183409251644,zqrjn,dwkiw,#f540d7
984,0.986245617500088,0.21863011396927334,iaqke,kzyef,#3c4167
985,0.7976660832435957,0.2759460394560225,oyvtm,veyag,#2d5ebf
986,0.7543952450529018,-0.09614744536301212,uiobn,dxmin,#eefe1f
987,0.4367103944236739,-0.27280522988275746,przgp,ridrn,#fe49b7
988,0.11790312989493767,0.3674390414958846,elyoc,uaqif,#fbe80f
989,0.31227592341431265,0.2704374157250182,cghxl,bncpo,#94f397
990,0.938924925201764,-0.34939235324406337,gqnre,pajfj,#cc95b7
991,0.4177022229604619,0.28666804321368733,ryrrx,sbjbq,#821d47
992,0.22128733940471423,0.0741226795511869,xoqyy,twxal,#3721b7
993,0.28445889259523005,0.09515577090387328,hqtoc,qzagj,#991f97
994,0.8182193939394927,-0.3285240213063687,iwukj,cnrmw,#35d137
995,0.27543637702499724,0.23192691330021475,xvjsj,prknu,#380547
996,0.6417296688936299,0.10498071525327857,obisj,vkukr,#6a030f
997,0.15857260591172195,0.12904300156857773,pjalg,mtqjt,#23728f
998,0.156931330288539,0.14823456777215638,kakbg,nlxuv,#80378f
999,0.16064191718726817,0.38333335911095967,jbsfr,vqsqg,#9c3a7f
1000,0.21588876739477125,0.499658594004333,kkmws,gcdrt,#0550b7
1001,0.6069753129686847,-0.08185824065420533,jyiyy,gqjwl,#9be6ef
1002,0.3622407130523836,0.4906439562104893,xkbxc,agvpp,#eac5df
1003,0.3209940513032604,-0.43638516337429345,tzhdk,vmriv,#92162f
1004,0.9373011748255254,-0.060602441581238065,breuc,nahtk,#d27767
1005,0.9590989461593479,0.26880018271574824,tfgck,ygpei,#e83e97
1006,0.26055029817991615,-0.4897751448811909,sjvcf,fdzop,#732f8f
1007,0.3095064375342702,-0.33091928661888204,jucrd,foegl,#13eebf
1008,0.14764882116970246,0.40323622734202924,zoxsa,bnbyo,#cb89af
1009,0.5552704265179798,0.17406999969245274,nfvrx,hzyvd,#98b827
1010,0.5739217490080891,0.3452437429134986,wmmws,xfevl,#230b47
1011,0.5091821360545106,0.4961716540686002,wbmgk,tspnw,#6d9087
1012,0.6927891090618583,0.2010997678641926,alcxx,mcmow,#f3278f
1013,0.8506745802944878,-0.35689071876821277,rnduh,oktfw,#2b223f
1014,0.7991408002008655,0.21865740449341742,ifvyi,gewhc,#804f8f
1015,0.5455128857176167,-0.4497255649412222,fmoty,xuwfi,#19bad7
1016,0.22920322418682826,-0.26252761461509355,zzqnp,ckrdx,#ac3597
1017,0.6021558215153825,0.10275843017010478,qzfjd,exeys,#028d77
1018,0.1938047824773773,0.3249154553787881,msslw,ombgu,#e47c67
1019,0.6685199288669883,0.3106130979030829,fulto,bqycd,#d6ba9f
1020,0.3253992406085734,0.19883414885419137,ivfjp,mbjql,#028417
1021,0.17845184841018025,0.4234817295180724,gmtpo,lncwv,#bf313f
1022,0.774297824972894,0.08158867380466484,ubolw,fmpja,#b166a7
1023,0.8247636008781548,0.3570862247847868,ffvoz,nymaf,#3eb73f
1024,0.949032492486415,-0.1388923149682756,dmdgu,dgmqb,#b3dab7
1025,0.043529762690080354,0.21692678369131935,wxykf,yjmao,#acfe0f
1026,0.5385363893089962,-0.048364356527805685,jmwos,syncv,#af7797
1027,0.816608994368936,-0.34059748710825155,npevu,ipxtg,#5701df
1028,0.3800113022652102,-0.18789911590374775,ltinc,zlrhj,#5402e7
1029,0.35497070176202095,0.45985905195098675,fdmnd,pfjin,#f7bb27
1030,0.3556281616239987,-0.4430665960164841,rkiig,xvldk,#2fa0c7
1031,0.09709840112888257,0.3985975810393605,jmwgf,navja,#5fc93f
1032,0.04457537357364927,0.17687409313092095,nmmyj,kebfe,#c28adf
1033,0.9727698552349867,0.12419994959086456,adbnx,obfeo,#f2eef7
1034,0.3909147591175479,-0.12205672733775941,xweti,nspfe,#ef2287
1035,0.06758514613122191,-0.24205961440020696,wwraz,uupbp,#37343f
1036,0.7135597348629226,-0.05061684308071912,xuuti,tbtpl,#a691c7
1037,0.6235210118181566,-0.4412251634447576,ddmwl,ovqzt,#4886af
1038,0.048954545955215645,0.3664138072905322,lbmhi,pbpax,#cd79cf
1039,0.9150957951672407,0.3182145606417426,ogubr,cqlcm,#2aedf7
1040,0.19141063863635055,0.14376970335960948,oykvs,gmbce,#c20697
1041,0.6863402467492369,-0.19485879321699262,qiecg,nnyjf,#414287
1042,0.7929157328715635,0.3163359863084003,anmmw,zchyk,#61e51f
1043,0.7691663995153115,0.15595804524294887,cxxdv,vtbbf,#cd3dc7
1044,0.11874552738777533,0.4703361579316224,yokay,bbljr,#ce073f
1045,0.08993245919681037,0.14033025525068954,rifvc,cayza,#fc67b7
1046,0.9618655173558547,-0.18549024324514285,tmujc,dmzom,#4aec97
1047,0.03830527944430817,-0.3795566385362834,pgsex,vxrsf,#bea307
1048,0.8193394092675809,-0.08445129801903106,hmjyt,chxrg,#4369ef
1049,0.5155159646362356,-0.4414430838963179,pjvnq,nsorz,#d8ff4f
1050,0.26387397079868846,0.23032597501791607,oeoys,tmqad,#c7da6f
1051,0.4260850343938567,0.10784312697623666,dbzxg,xmrgl,#e0b82f
1052,0.9210427120453883,0.3803357742513618,fpcqb,xwkaz,#188027
1053,0.5916536188158912,-0.2847453901946142,bpykv,qocsy,#c63daf
1054,0.5141696601888035,0.22879259699251298,phmuf,ngnpl,#c1e6f7
1055,0.8732334870642132,-0.03495870113876032,gebsa,qdbvu,#94fb77
1056,0.14461953429339425,0.030728160240036995,tkydh,kgqph,#855257
1057,0.00628546222251547,-0.42570229263727966,prrtr,ouinw,#c24eef
1058,0.9624526622294837,-0.11084508330914689,jiorn,bnxlt,#5475ef
1059,0.5062475291098822,0.2170886134563218,parfr,lgcqd,#bcab1f
1060,0.08275964096838784,0.45589178240531414,zbloc,ojeoq,#512f2f
1061,0.15109446443522045,-0.44444775348191845,dqqmm,qrbkg,#a9e8c7
1062,0.03303968969289606,0.08291046681843417,lgipv,mdyjb,#3dfbaf
1063,0.451996661626069,-0.25459556244107795,qpxqh,ywusj,#833cef
1064,0.8945053469900345,0.025010130969577604,kjjgs,cbjpr,#dec8bf
1065,0.24602925550412813,0.4659467788330446,cdzxp,tyvxn,#e4385f
1066,0.6829512776750419,-0.3644927492190039,qbqvq,gppdd,#fcc14f
1067,0.41407583613543897,0.3224779814610309,iptql,oldpq,#b4ee27
1068,0.3907027275074144,-0.35156796389286626,fdwol,pyuvk,#b68fa7
1069,0.41312068566068927,-0.2983089097567069,tzeba,xaepz,#4eb3e7
1070,0.17918411162356762,-0.4863556455686905,ksajr,snmji,#6be2bf
1071,0.8749361293477869,-0.3147497763177519,iwycs,kfubv,#4b0c4f
1072,0.595268285025447,0.3064025557319281,yewgx,kneqv,#b73967
1073,0.12046893100935341,0.4920012452246252,dxuzn,xskzn,#cb0cd7
1074,0.43432211871970394,0.1546407182589168,zitqa,oijkq,#8e3927
1075,0.1310233080653166,0.14993597815123683,ufadt,zrcif,#4314af
1076,0.29383923269211765,0.36189759500527874,icdon,jjfvb,#9b0177
1077,0.6368560041791849,-0.32463725756319517,blskt,vtcss,#65fc87
1078,0.8975530304108604,-0.40184617593998373,bwkmx,xakbj,#72ab6f
1079,0.23206755898389464,0.3197932185081497,gizvn,bbgwl,#c7e787
1080,0.7531422353422127,0.310879088651557,omuil,ybkba,#0d204f
1081,0.47820875502232874,-0.17237970392219115,gwitz,upmzg,#07271f
1082,0.5752560433448785,-0.334253485132433,uuvvy,rvyro,#1778e7
1083,0.6524244488155335,-0.17263295502516973,rptmd,mvqxw,#1ba79f
1084,0.9410068221158601,-0.2246000707235024,toqux,sihfy,#995767
1085,0.16599536556362016,0.3010808563300903,lvszm,wunrk,#c10187
1086,0.31114820302595925,0.33302448959469844,lrwuk,zmszd,#f03ae7
1087,0.0035062610081258994,0.03082259359722006,ddpuw,jfdcj,#08f137
1088,0.15174183333459457,-0.04602139402417982,piwcs,covtm,#89cbbf
1089,0.16623836546435866,-0.36808721953464574,wlzub,ghvgt,#5aeb8f
1090,0.6625000791064326,-0.16272318906197825,asvdg,pxvvh,#643f3f
1091,0.7535014632628861,0.403436513721824,cikcj,ujmdq,#34630f
1092,0.909503213109948,0.2918105541440086,jjmls,paciq,#f7c76f
1093,0.34763395412042064,-0.37974936080384114,fxcos,faudr,#f0ee37
1094,0.7679534298512652,-0.02685967381464649,xpsad,eidnb,#3fa86f
1095,0.23049491024896362,-0.38689558244822253,uushp,yjhsj,#293fdf
1096,0.9847647270720103,-0.3777698670500885,gfhoh,zciur,#cb7b2f
1097,0.5589250416142753,-0.3402819641673117,pxtjj,grsmy,#96f1e7
1098,0.3687234209493231,0.4753185844959785,ohiat,urixq,#01ce97
1099,0.34429253937575044,-0.2880247705998259,xtytf,wragg,#bfc7a7
1100,0.4623499230602679,-0.3511496122716622,kmrmn,tnrsy,#b077c7
1101,0.7313336891020829,-0.3118304966104142,omspp,ghhee,#f2e00f
1102,0.44031050775442315,0.00741904775987956,tkkqj,vuroo,#312adf
1103,0.5726101836739834,0.2403389542813844,akzzf,nyrla,#e693f7
1104,0.3500649202660159,0.0745860521639693,ybaeo,xefpt,#81a5cf
1105,0.7220978444627537,0.022514671817134957,azgrc,gnqjo,#5641a7
1106,0.023226846622194985,0.4808657527925385,vxbro,taobo,#38d4ef
1107,0.6026991261538106,0.11577871850402166,jgpmz,qpfwl,#a3dcb7
1108,0.6594875152960247,-0.3785874080242899,rwhig,uisjg,#d21d17
1109,0.1442735241025047,-0.4399234296432183,dukmf,ilgca,#421967
1110,0.288170965047432,0.370016277694727,gdhnx,xsknx,#8a817f
1111,0.44696253302256683,0.09980437634213302,wqsmg,boqli,#a2b0df
1112,0.1900357236455481,-0.1061013236359516,xafqi,fcjsk,#e593a7
1113,0.019126763328628726,0.17456291464263907,eskxe,abcbq,#ed1e8f
1114,0.5835643834057229,-0.4781294069664005,birtf,evopw,#629def
1115,0.9224004441802204,-0.49986330297807613,vqies,kgqiq,#3eab5f
1116,0.7521082924218662,0.39816105080628106,pbqfb,hbqiz,#3cd9ef
1117,0.4311403521899164,0.1352903838895222,dxntz,jpsgf,#7830c7
1118,0.2700871293959054,0.09970824380145549,mswpy,vymov,#080b37
1119,0.9603092467438729,-0.19649446170561158,hptcp,hibwg,#f2d357
1120,0.7939918685087035,0.35333538740041426,nrnfd,rwczf,#527247
1121,0.7294713232926193,-0.2927518237422442,axajs,qwanz,#608c67
1122,0.19973987549528704,-0.06404589471651323,ytemx,owztf,#5f6027
