# object_id,ra,dec,value1,value2,color,marker_type
786,1.9311930052017023,-0.41627669660467315,bvgdu,zedws,#eadb4f,diamond
787,1.1732300961795414,0.22807233559014495,prxhx,ocpat,#312c47,circledHollowAsterisk
788,1.8459030163818664,0.1689748743622611,qkumh,vtslq,#a6999f,pentagon
789,1.1922554930038602,-0.39523000189675106,zayip,mymhm,#7c7cb7,x
790,1.4411411568789259,-0.10170789242241529,prtyd,viuxg,#0cefe7,x
791,1.4580658863665703,-0.39756879448692206,kshyp,yynkm,#37c727,hollowX
792,1.969485630791515,-0.3754081986113673,gicxz,gxiay,#8dc82f,asterisk
793,1.363539294908775,0.4357946546287381,tgtlj,esrxk,#ab1c37,circledHollowAsterisk
794,1.2679442751233045,0.3520583325695934,vjmao,rhnte,#622c37,pentagon
795,1.8056775343781033,0.1314942464585086,ofcvk,wfdjx,#ac8087,circledHollowPlus
796,1.896561080035185,0.3654173489462219,qmpaf,wmuqh,#a31c5f,circle
797,1.5539453392726033,-0.4765821969859382,knxqk,dmlcl,#930f7f,circledHollowAsterisk
798,1.3662531714689403,-0.3302410600248844,cqnwr,pcvvs,#e6af17,hollowAsterisk
799,1.3644610202780298,-0.1964323577378253,rvnwd,ihrcc,#c0ecbf,triangle
800,1.6934631361606995,-0.44715911913520745,vittv,qpzpb,#73fd37,triangle
801,1.1789168024156642,0.15775945700137028,crnns,qmrmp,#6b65cf,circledHollowPlus
802,1.6310791107045757,-0.42110559818369053,fkzas,ppgov,#a726ef,circledHollowX
803,1.5929796283972064,-0.3700512801136209,dzuww,kdnzs,#ba2f9f,hollowPlus
804,1.8475240723623556,-0.23414472117329432,htiki,tpaek,#c96367,asterisk
805,1.7396588440188991,0.13990889417665553,uwzay,dhmdm,#bedd8f,hollowPlus
806,1.717718430463444,0.3282421609650493,jfgkw,bzlhz,#4a82bf,asterisk
807,1.6703219660739963,0.44056461872621855,repvs,nmxxa,#2b5c7f,circle
808,1.1258827166496361,0.4689746050118665,rxphh,hdxdz,#fc6e47,asterisk
809,1.6145520680683303,0.30173845411168687,yqfgj,lqhfo,#3edff7,asterisk
810,1.2470965012197577,0.03121986109511843,ednxe,llnss,#221f57,circledHollowAsterisk
811,1.1864578293555694,0.36362596346700593,jpdop,atnlx,#7e7b87,circle
812,1.0765924932468265,0.4478508855744876,yhhfx,ergop,#4f68d7,diamond
813,1.834044694650374,0.018942211330058578,hodxq,xuitt,#f122ef,triangle
814,1.6715262531345143,-0.050602336527784564,kzxvu,ibble,#ea938f,circledHollowX
815,1.769103621829733,-0.34412825440362094,mnkyi,lexqj,#91f27f,circle
816,1.8414505380285142,-0.29842206929329684,mient,jscrr,#992777,square
817,1.0496244205058751,0.48326558877110604,dnccm,gddek,#5fb507,circle
818,1.6375601472867718,0.4090827112540616,nwcum,etmva,#28aaf7,asterisk
819,1.502602346892348,0.44824732142230994,flgrr,avmxb,#0dfb37,x
820,1.8915654309516312,-0.4124595064000287,zgqmr,govki,#1e7d37,diamond
821,1.3406351750576018,-0.2683742998987607,abmmp,jbplj,#e3e47f,circledHollowX
822,1.5453254125201905,-0.001001503512838453,nwhtm,opqlw,#f7074f,hollowPlus
823,1.4725369895563065,-0.3800305110470542,ozuvp,wkexs,#63e78f,hollowX
824,1.9597706720942756,0.13179834702243298,kkkqz,yyoly,#394887,asterisk
825,1.9134379985855243,0.4378076656495561,lrgiv,ywlzh,#244bdf,hollowPlus
826,1.2457900397940034,0.11147755142871041,nursu,ccnvj,#977f17,pentagon
827,1.2900462290074834,-0.0664352519823116,yeyis,nyfao,#83f67f,x
828,1.244116305755409,-0.46189978537903753,xachh,onixe,#91c4c7,square
829,1.5501454867555942,0.28194795615342605,cjdci,zonvk,#bb40a7,x
830,1.5246617807813672,-0.43234445010801215,kbdvz,dxgyp,#211907,hollowX
831,1.5433778451532092,0.1965133815022837,lflon,jvjol,#7d778f,pentagon
832,1.5096640560668833,-0.31951215742492056,coljh,fyxfl,#5409d7,x
833,1.51987270177256,0.05717792470522409,bpfly,ttxib,#9159df,plus
834,1.2320297343606188,0.194699320836213,akhop,nvjuk,#70cbdf,circledHollowPlus
835,1.698139823985311,-0.317857836867523,akdnk,wywmh,#b7d157,circledHollowAsterisk
836,1.8237479877781242,0.4134899765466181,lxlvp,dgmhz,#af94b7,asterisk
837,1.332391465112337,-0.24937984671596836,plvio,jnvte,#bc9f6f,hollowPlus
838,1.2268628122867158,0.17860485543110594,rtnri,mvqer,#343247,asterisk
839,1.0843424362853578,0.4565912652727985,xjbbs,ylvwh,#2d5907,asterisk
840,1.0008558250769055,-0.11840373399600757,cxjcu,gtnap,#926b4f,circledHollowPlus
841,1.6847623080725334,0.48356313226516245,wbjly,gsfva,#a7f717,hollowX
842,1.9989104008927758,0.3329035309543603,yevek,nclbe,#0ade0f,x
843,1.4631621689003076,0.3514207816382807,nppgq,ykwid,#8c0307,hollowAsterisk
844,1.48550398151512,-0.4456201769405733,tqsdc,nfkdx,#a0fd67,square
845,1.237395291760984,-0.05621293277294925,ormva,heyre,#f050bf,dot
846,1.5020198802478255,0.0423884121496213,cozpp,wifnm,#771edf,hollowPlus
847,1.4428707340451496,-0.44932927084628715,xkjub,tkfwz,#aa046f,x
848,1.5447205051463015,-0.3173583037782649,diuhv,woxig,#4f8407,hollowX
849,1.1796107565718343,0.07580513189097637,aakau,pewhm,#9f8807,asterisk
850,1.2460822441541854,0.3210433650116544,iwuwp,vhvhu,#b13157,hollowAsterisk
851,1.7237731626900024,0.3977070275613822,txjcg,yzliv,#14f45f,hollowAsterisk
852,1.1303422720467822,-0.40390661021426477,nwown,xdccv,#948d5f,circledHollowAsterisk
853,1.3842053539061028,0.12315296450733548,pubpy,oufep,#02cbd7,diamond
854,1.25273008455676,0.10900328062736142,cejra,ligvr,#de864f,circledHollowAsterisk
855,1.4008132113483949,0.43180933812765976,attni,hoopw,#ab03d7,asterisk
856,1.3012317811774126,-0.23113331981035,ckbix,temlp,#2b481f,circledHollowAsterisk
857,1.0075856589444196,-0.4586094519606806,uuvaj,zokys,#10cc5f,circledHollowAsterisk
858,1.4669889140338723,-0.4706647792876718,jsyue,sxgbx,#8e612f,x
859,1.4097257529347895,-0.44536740115359497,aedcs,dcgxc,#a64b97,diamond
860,1.056925405905266,-0.1300287877945112,cizld,drgjv,#8d1e87,hollowAsterisk
861,1.1606992304770638,-0.4471383553630829,zxfyf,flngd,#7a668f,hollowX
862,1.000296940372606,-0.1592053286572841,wnhtx,kgkcf,#3796c7,hollowX
863,1.3143041541630143,-0.12042130146175956,mkcnk,jyxok,#90cb67,circle
864,1.5878255652133673,-0.4363956938446838,gvoph,tnktd,#e982bf,hollowPlus
865,1.0138169358567026,-0.36649931663777235,uihsz,gqexk,#989dff,plus
866,1.6946757658094969,0.35958077717627934,elrgx,zvqqx,#13a72f,hollowAsterisk
867,1.6677143169831532,-0.18346359949515023,ufvqw,qaavc,#570aff,plus
868,1.7824863469171381,0.3185937157267926,mvncs,oxsli,#530b0f,dot
869,1.0988355971105652,0.47643146240032674,qmjet,ppbbz,#8ac17f,square
870,1.769778879820655,0.0423217199316438,umfxp,ysxkc,#5f0927,dot
871,1.3072965518992503,0.24676901001742624,ixrea,dforv,#830bf7,diamond
872,1.11767420218968,-0.045808345891436786,ahwjo,nbzrv,#1a852f,hollowAsterisk
873,1.3443456025846765,0.16972421516561886,evkrj,regdz,#3e485f,circle
874,1.7375210379514976,0.19748629161175346,gddjo,ppksv,#e5307f,circledHollowPlus
875,1.2712685877744412,-0.3429038004700957,martz,nezvj,#d0fb57,circledHollowX
876,1.0115842228645082,-0.293365676332219,lccfk,xnigv,#de7dbf,circledHollowAsterisk
877,1.344363155484936,0.1878237027429247,hmovl,rbdmt,#ec147f,circledHollowX
878,1.7316734337118413,-0.4825700596156014,hguow,xsofb,#3bbb27,plus
879,1.735500415516244,0.38164210103781027,vhunb,vxuwi,#ed83ef,hollowPlus
880,1.0705780751920133,-0.21504521818035194,mwuyq,rfwpj,#ba7eef,plus
881,1.4783216364076663,0.02628084418973642,twkli,mvajc,#f9c76f,circledHollowX
882,1.3208574809468878,-0.043732675075691785,zmeqv,nnhlx,#364167,hollowPlus
883,1.7598260473469214,0.35843737158382283,iljnb,dnfga,#e38a17,x
884,1.1588619330168939,0.34733725680868144,ljfwj,degsz,#ea1467,circledHollowAsterisk
885,1.0305471735267064,-0.35574464433321396,fyvfb,aepds,#976def,circle
886,1.6468611489740543,-0.11807343883655219,iutmt,lotxl,#6d3937,circle
887,1.9757450654424866,0.1613091757421503,chcmg,aqjsw,#e51bbf,plus
888,1.6142156296420196,0.2108077337673515,sdpfz,lvgir,#ae343f,triangle
889,1.5079027690465248,-0.09377622066071423,ajtbl,hmstb,#4e6437,circledHollowAsterisk
890,1.3157920332199171,0.05873457993573494,xjstz,ahlfz,#26adaf,hollowAsterisk
891,1.134300891447341,0.3204617058082121,qazaf,uhjns,#5e200f,asterisk
892,1.2607670886012983,-0.3728703479737855,ueoad,ouqlr,#784047,x
893,1.8902083743020355,0.16551740113117475,spaqq,rfpyf,#6f9097,circledHollowPlus
894,1.8765347923749385,-0.28237613890165025,nchwe,bupkr,#afcecf,circledHollowX
895,1.0313520306808497,0.0002769719250459435,vdcir,hsjtt,#f21987,hollowX
896,1.4132525436819967,0.25252213096786325,rzkus,lnhvs,#478037,circledHollowPlus
897,1.2429480727199116,-0.424165993762995,yirym,lwuco,#182917,asterisk
898,1.5398556448084655,-0.47722261614588035,cacfx,cdodt,#c9aa5f,x
899,1.9902690242732315,0.36595197005921376,eppav,pizkw,#091007,hollowAsterisk
900,1.3805920583820077,-0.2630428827992549,uabyi,qtwea,#36de2f,diamond
901,1.3191557968927519,0.006806077178304504,jjpzj,snhxi,#164e97,dot
902,1.6535112901085809,0.3234997482293358,jatyx,ctszv,#b2d64f,x
903,1.2974908537092325,-0.295879451643387,wanvm,ixzkx,#f9fc3f,circledHollowAsterisk
904,1.2825568228572743,-0.0070528012004431595,lcyqx,sahme,#83c86f,dot
905,1.9226773816930272,-0.38056644220108715,hebew,gstjy,#0dc4f7,triangle
906,1.141437078001692,0.20565827000189718,nfugt,jnezi,#557607,asterisk
907,1.4121296321725996,0.27181074892880297,qoxts,jcpip,#2173f7,asterisk
908,1.1410524138396374,0.488051816007379,misue,ckilp,#c3970f,pentagon
909,1.2497586387736246,-0.014946910395947532,mmgga,uasnu,#4cd3ff,circledHollowAsterisk
910,1.2934091948300988,-0.467428411260817,wpnny,jyrvr,#1f6ccf,pentagon
911,1.8458585763898305,-0.014113092016317608,fipli,pmeju,#bf0d5f,circledHollowAsterisk
912,1.6702419414193024,-0.3030446551906014,vnqmh,cqrxd,#4b68af,triangle
913,1.3053022422204972,0.347751132651982,qpsxd,zpzuu,#6409b7,circledHollowPlus
914,1.0150944980304204,0.08656023738135843,rjimv,bvzfs,#bdccf7,circledHollowAsterisk
915,1.3567258911249596,-0.29628367516658227,tybbn,omdbn,#9e1f1f,triangle
916,1.2318551102410598,-0.2453619520521636,nihjt,hvvrv,#50e037,asterisk
917,1.3938465928965473,0.1870793166997311,hupyf,zgtnx,#ae7e1f,x
918,1.2037658403678329,0.17938060568685754,zthbz,ubwrx,#cdcdff,asterisk
919,1.3115645951911783,0.38583343457060837,icmbi,ucjqs,#7df57f,diamond
920,1.3447890365582786,0.26969910716722456,zhqln,pfmdg,#940fcf,circledHollowAsterisk
921,1.014598466871477,-0.37343983940184955,vmvyb,enogm,#593747,pentagon
922,1.5728985294041111,-0.44681950377851765,qgbvk,xzbsi,#21a457,triangle
923,1.0383851914415425,-0.10820542237244435,ujrjj,ldrce,#625d97,hollowPlus
924,1.8149543278076248,0.17358993265725997,sandf,svxfc,#3a1a8f,circle
925,1.34194036019781,-0.05132324658665621,psavo,rxoul,#0eb5a7,square
926,1.4433082522774907,-0.2791114402684183,miaes,dcxoo,#df57af,circledHollowAsterisk
927,1.6074299566309482,-0.3114460321022876,bzgzj,nsidu,#7f5327,diamond
928,1.107090418841505,-0.08371519473697608,amsdp,fhbmq,#e2ee67,plus
929,1.820496123603275,-0.03671283374463952,elqke,auiri,#5ab4cf,hollowX
930,1.102857079047145,0.47552291202949126,naxkk,svxor,#ee7007,hollowX
931,1.9462841812349665,0.12727014399714232,eftua,ohhdb,#1834c7,dot
932,1.1607408671365456,0.37773070890650706,zubno,qowri,#49fb27,pentagon
933,1.324613150231301,-0.4532028469777527,ucuqq,mhfpl,#321d07,hollowPlus
934,1.109439014920468,0.013866536567622045,ybjnp,qarxg,#19f62f,square
935,1.996705059553399,0.019084297239798653,bcsry,peazn,#5ad6ef,x
936,1.4820613283557873,-0.1333168171505864,ddcqw,rraib,#38bef7,pentagon
937,1.8523975826573071,-0.19579120706551667,fyuqv,aagsr,#f7757f,hollowPlus
938,1.1014690033126482,-0.4747114813232127,jaxdd,wyyat,#63f5b7,hollowX
939,1.095179781980677,-0.24224549673558415,syiwd,kbtha,#2d9217,square
940,1.0598480559724213,0.22084226674177554,rmgkl,ptqqt,#ce0c2f,asterisk
941,1.087979128929943,0.18204284967609374,ukeqe,ebfji,#6e3387,x
942,1.337720266315702,0.1954734950089989,ryvgi,hnigj,#619e07,diamond
943,1.8104340492594297,-0.12669081830867512,wqkmx,kfdqu,#90997f,hollowAsterisk
944,1.7150328435509374,0.3890009335665596,ekbdd,vlqrk,#01a497,plus
945,1.0509598396806972,0.480348652037892,elzjw,dcwdw,#40c7cf,circle
946,1.1221495115784839,-0.07154138662095555,omjbd,hejby,#e5c45f,triangle
947,1.0920817149763613,0.2622750620290907,fjkgf,cjfkl,#075bc7,x
948,1.291563473300936,-0.40173145094925433,ydfnj,vnvff,#474f8f,hollowPlus
949,1.2596621721232557,0.27333815702138864,xmvdu,xyldy,#89ed9f,plus
950,1.9253857422477711,0.2906256714432266,oimsp,npvhf,#1592ff,diamond
951,1.0727624123739268,-0.18267828793758045,zaxlj,tegdm,#1b9617,diamond
952,1.2398876443617395,-0.06394861507591287,uogcg,qhwxc,#1005af,hollowPlus
953,1.6107666758390655,-0.07902387929576948,eecxx,egjjw,#2c98f7,diamond
954,1.0558897331402894,-0.2326533066347516,kptzr,czdok,#2c061f,square
955,1.9652010173889987,0.4040335561230498,dtmbs,avgtl,#7a3fc7,diamond
956,1.207718933672582,0.01992727132684724,pemxh,ytojg,#18f667,circle
957,1.0325961837470659,-0.45048795950652,vmixz,aacdq,#5f5857,asterisk
958,1.2603091405134823,-0.45538027846093165,ggsgc,fqois,#3426df,x
959,1.570422557640285,-0.3757542387324432,oawow,dwrzl,#fb29df,circledHollowX
960,1.9604360678765056,0.24034590877397033,nazcv,augsp,#fc7817,hollowPlus
961,1.6487625244046986,0.09061078170758785,ejdjr,clluo,#2f8c7f,circledHollowX
962,1.0820819597773297,0.03886720777250097,qcvkm,bkera,#38bc67,asterisk
963,1.0764691339212442,0.15757459106511684,donwn,awbpw,#7a6467,triangle
964,1.4998632068981856,-0.4281885521328981,yxzcx,hdqlt,#bbd7a7,triangle
965,1.369871587859282,0.01084558495211252,ooqyd,irkts,#8d2a97,plus
966,1.356216770690279,0.2406842916847879,lavtl,mosem,#d10267,hollowX
967,1.6314656472445885,-0.2584853698808327,aaecs,nmvbq,#53a00f,x
968,1.6139174493239254,0.3900373380842268,awzps,axccb,#cdfdd7,diamond
969,1.3628963837608938,-0.1951381663457039,mqrtq,dkcnd,#5bbb17,circledHollowAsterisk
970,1.5311511517082441,-0.18438687071492466,gehdk,mgnhm,#dcf07f,dot
971,1.623428720730327,0.059806307535936964,oewat,beyej,#fa3707,circledHollowPlus
972,1.4343262408536726,-0.15218572823232757,dpfwf,ybaan,#05494f,pentagon
973,1.7543503727458212,0.037117069794602386,omavu,cakyp,#e9a727,x
974,1.0862886275128898,-0.34741169678245654,eagyi,hozes,#60c94f,x
975,1.4437947590134468,-0.34750337253819663,zshct,iiwzd,#435bbf,circledHollowPlus
976,1.8694297344054889,-0.33873396136591105,ukxgv,lwgds,#e77117,pentagon
977,1.7254502456581498,0.28402181603693955,osvub,jwizl,#7e132f,triangle
978,1.2551171583906555,-0.3954426359241229,jizav,hppfn,#25daa7,triangle
979,1.6181912155307576,-0.2801934104239613,mpoll,pbrwi,#991797,x
980,1.4453258705904801,0.17358597041270052,ipujy,puewb,#ffe4bf,hollowAsterisk
981,1.0489769712915047,0.10659940260246459,ylzdl,aclhm,#aa7977,dot
982,1.3646980999005351,-0.1645758416203208,nfpop,citqo,#8c350f,circledHollowX
983,1.8635382635380724,-0.4817136820825849,uhlka,snflp,#381c77,hollowAsterisk
984,1.0632264089590082,-0.22200821422045192,ayzle,rqisu,#b8cb07,circledHollowX
985,1.4952558367935844,-0.04064199076711472,fqxdf,ijgmi,#cc2acf,asterisk
986,1.891803638186866,-0.30292605231485104,glonj,rfetp,#649917,square
987,1.4769258632264832,-0.17834740643853397,cuols,bgivb,#bfa85f,circledHollowAsterisk
988,1.6606666196787703,-0.0808741947029602,xlxdc,qsgmp,#edc4f7,triangle
989,1.5353478477405986,0.008236812712096309,njtwa,pehip,#f6a50f,dot
990,1.9848889826786198,0.4125517283433634,npjyu,oqkpo,#a9756f,hollowX
991,1.712925975772758,0.27772393351786695,bwqxu,wbtly,#4b7dcf,circledHollowPlus
992,1.556317848269626,-0.08917716689099697,xcnxj,gween,#13a41f,plus
993,1.3799223378754069,-0.13442285243942853,tezsp,ullgn,#4b5487,circledHollowPlus
994,1.6164251012942028,0.10125917431475262,pfodm,onorl,#70a557,hollowPlus
995,1.123280107198006,0.4367272896987716,ebonp,fhrzf,#3fc367,diamond
996,1.7190566453634415,-0.0314547655308306,gzxax,xyszi,#5ede17,hollowX
997,1.6123865749880126,-0.04621080060431326,fwyhs,fdypu,#da5c17,x
998,1.1408364416326724,-0.4630146415468791,zznhu,zkqau,#9b05d7,asterisk
999,1.4086361631290325,-0.018308368361762417,qxfcc,kbdef,#7ddcef,circle
1000,1.979923338461406,-0.02726446634495716,mlgmk,wjvye,#627037,asterisk
1001,1.3774634546017723,-0.3760944327424668,rdvor,tslbd,#98e157,circledHollowPlus
1002,1.278913384309456,0.4038700817663059,xdxds,sfrbi,#22e58f,diamond
1003,1.2019972500491765,-0.10774885029720871,tratw,kmcpz,#e6003f,x
1004,1.7134446684941507,0.3727412584012598,yxzqt,soppi,#6b2557,diamond
1005,1.0493641821965516,-0.3455492260003874,ppawr,itmad,#400497,square
1006,1.6574237267622816,-0.10765078145548301,avfkk,rlpau,#2b8e6f,circledHollowPlus
1007,1.1861936246009364,-0.4144247433699013,xxluy,jppae,#7479b7,circledHollowAsterisk
1008,1.2953607029638647,0.4452727501240308,epgvg,mansm,#1792af,circledHollowX
1009,1.6496429078912158,0.3189026723254371,rwugj,asalx,#8a720f,circledHollowPlus
1010,1.0614007736134758,0.13887777183979477,vkkqw,iwpvh,#6cd7b7,x
1011,1.6189615020919548,0.2528590643277544,cvehx,igfnn,#87131f,triangle
1012,1.0094889201492654,0.4468290123032963,pagcb,ltjpr,#ca52a7,hollowX
1013,1.7803399664841701,0.007633956088212823,echmz,wglll,#3897d7,hollowAsterisk
1014,1.9132741812929888,0.04125997381509672,hgtgd,moxrq,#ee23a7,triangle
1015,1.432984079742826,0.3899708570044099,dunwu,fychf,#6ef3ff,circledHollowX
1016,1.1507327821645115,0.24826630022326146,mciuf,hjcfu,#36b51f,pentagon
1017,1.4259062551359563,-0.1560600055541599,zngut,zuurs,#91d3ef,triangle
1018,1.27277181260551,-0.46128945353195105,idhsy,ounwa,#8a857f,plus
1019,1.8409951091830763,0.38876784474712955,egfqy,eptvy,#daea77,circledHollowAsterisk
1020,1.956623381357705,-0.12589987029989846,ffrck,xpqku,#408157,circledHollowPlus
1021,1.4831477012792673,0.07300012916580667,bpjqc,oeyql,#188ee7,asterisk
1022,1.4122613687463312,0.2467078515101646,pfjic,vooaf,#e107af,asterisk
1023,1.29527763507642,-0.059386562198006865,pbfml,vluge,#161aef,pentagon
1024,1.745256540215793,0.48184912464814666,epxxj,rpiwt,#f886df,dot
1025,1.5625132422566486,-0.4392738536558668,aivgz,qjtql,#f2800f,dot
1026,1.6852716194018975,-0.4135511190044985,xhceu,zsrjn,#56d437,circledHollowPlus
1027,1.1044763303409741,-0.22888707842616574,ryhss,oqmdx,#8468af,hollowPlus
1028,1.1394688549559016,-0.31787303350439555,axpev,rhfcw,#51c37f,triangle
1029,1.5758910866171925,-0.055000927618008566,damxe,ceqwv,#791227,circledHollowPlus
1030,1.3411533874869543,0.4817487671046874,cozzz,ijfuc,#58bb8f,hollowPlus
1031,1.7414758477612935,0.41305701400928885,poxil,uggfq,#6ba65f,circle
1032,1.6774786945973004,-0.42810701685287544,llqdt,fagga,#7ba7b7,hollowPlus
1033,1.2802485425056285,-0.13360842540661677,hbddg,djhai,#261777,hollowX
1034,1.6806903578948527,-0.24728220222679087,csipv,pfkxz,#89560f,circledHollowPlus
1035,1.9581349724824362,0.16565435197337997,vmiwy,ywfrc,#d46e77,asterisk
1036,1.962968668949947,-0.49809479384745226,jghln,mmcqz,#cbf6d7,x
1037,1.7481591102783325,-0.45326971382385683,mlrsk,pikqc,#215c4f,triangle
1038,1.3581649826973394,0.3929164919554162,wnmsw,hrzjt,#eb77bf,circledHollowX
1039,1.488131178969982,0.38385111166196995,iobtz,ptdwh,#667467,asterisk
1040,1.3892166894925229,0.10238632844236084,aqghn,zznhj,#63bf9f,pentagon
1041,1.9005264959694506,-0.14596538709379425,zhmla,gfcjr,#43d45f,diamond
1042,1.561089626617839,-0.32794816029337603,hrizu,emmiu,#d4c59f,x
1043,1.2291866684012782,-0.012573181383188414,xvlok,egpue,#b63937,hollowPlus
1044,1.1587195916294997,0.33310204690745404,znmck,igxsx,#224137,circledHollowX
1045,1.1315512655440152,0.466748656123255,jerow,iyzwo,#80d357,circledHollowX
1046,1.1455383039192037,0.2708927356152908,ktlnq,injgz,#72afff,dot
1047,1.0348136391073492,-0.17028973491318233,nfgrb,jkywx,#5ce18f,triangle
1048,1.8596901211234858,0.4458993673976511,blldg,eprol,#9d1c07,asterisk
1049,1.327389628405735,-0.3898257189296992,joseb,lsros,#e31387,hollowPlus
1050,1.1779168442266867,-0.3903845311085511,dusqg,rlyno,#98c8ff,asterisk
1051,1.1247034638269247,0.4649673315955505,rowsu,euics,#b91b87,square
1052,1.2834541146011746,0.24229726445187993,pqzub,imwvq,#e39867,pentagon
1053,1.6583209272014143,-0.45033661471613184,rbhfm,rhmrg,#1244cf,dot
1054,1.4489707199077202,-0.0950551536916262,djyss,ftccc,#fd54f7,diamond
1055,1.7329616794172367,-0.2923998834178769,fnkhs,buoyg,#cc5aaf,diamond
1056,1.9192371378274347,-0.44883572619269185,uhqyn,fmkrh,#bbcb57,asterisk
1057,1.1594553692542664,-0.4774017452884911,iiczc,ojqwl,#c6b417,circledHollowAsterisk
1058,1.361234574409009,0.48980291875896453,deoct,ycpip,#8d42b7,plus
1059,1.6497219727451924,0.18534336108235905,pdozw,ferxr,#91c407,hollowX
1060,1.6112219489702078,-0.3879304869740159,qkbhx,vyfrs,#c1cb77,hollowX
1061,1.847079145095902,-0.10190308748673094,enjso,pcwxc,#8e1787,circledHollowX
1062,1.5113641718917226,-0.13697032935683207,txpby,rjdmh,#a1f697,circledHollowX
1063,1.1245225557844436,-0.0404475678086158,tzvwh,htkzf,#5eee87,x
1064,1.753787312815697,0.03821902133517163,hoppz,jbwmt,#dadbc7,x
1065,1.7981493514736357,0.2304237259066899,cgefa,vhsut,#dd3aff,asterisk
1066,1.6425878913895664,-0.20468911005952628,aprzr,uqjzh,#cc56ef,hollowPlus
1067,1.4298223723550723,-0.3086161538471024,txese,bvqwz,#1bdf07,plus
1068,1.6748488077647525,0.16612638026676563,fjenj,uefiy,#6a3867,plus
1069,1.874713244142455,-0.0063140247221042944,knris,cjsyy,#a0a1b7,square
1070,1.9372427154827216,0.04544226945548557,dfnmt,bntte,#7b3837,circledHollowAsterisk
1071,1.0030276630980302,0.3196209877534959,ocpon,wgysb,#fcc16f,hollowAsterisk
1072,1.8555483366213876,-0.48774233575744097,fhbit,qqsvk,#91086f,hollowX
1073,1.2643024870251098,0.31876813110605184,cdpwu,dxqrm,#419497,pentagon
1074,1.570962510239935,0.344775415980235,tpctu,lghpb,#9639f7,x
1075,1.4449773498265555,0.44968978850220076,mnxlg,kxmay,#34648f,x
1076,1.1966171407451167,0.4843397896678664,samwh,xdqtk,#f6bfff,hollowPlus
1077,1.5268829265827963,0.4210002549893713,asciu,tfqzl,#4745cf,hollowPlus
1078,1.0845254046387034,0.468267831665406,uurnw,vhmrp,#ca074f,x
1079,1.526605715292582,-0.17169646645960235,klrdq,sblqu,#e9a4e7,circle
1080,1.105343717046567,-0.2994924443860423,kuhyx,otucy,#4216ef,square
1081,1.9588431796580017,-0.3616701254007798,kyzew,ldape,#5785ff,asterisk
1082,1.86771110669586,-0.2828242898330391,jhbuz,yjcqb,#c6392f,hollowX
1083,1.4714722324480636,-0.11197571656105598,wfwev,wsmyx,#17225f,pentagon
1084,1.151450673458195,-0.32167519456455473,lbyml,qqcbl,#4459f7,diamond
1085,1.9997479333992991,-0.2917377929257716,tscpu,lzhyz,#a08fb7,plus
1086,1.9377156771715551,-0.2525778467065597,eseij,zlgts,#beb867,pentagon
1087,1.1120163479598864,-0.003959490026012258,sulmb,isdjy,#d144f7,circle
1088,1.9833005102334775,0.4732973759592325,fyjxk,xekig,#e0890f,circle
1089,1.6108342829115259,0.4880734787152038,jsedy,xseap,#ce01bf,diamond
1090,1.7513954672076668,-0.2555015005644975,suqnx,pmdrv,#3f3757,hollowAsterisk
1091,1.5672027899825585,0.4871088028812044,aipdy,mnovg,#3f836f,triangle
1092,1.7588843039691882,-0.46064863055776617,mzeby,llkfy,#50b43f,circledHollowPlus
1093,1.6923664977854642,-0.46325390987574055,fbmod,gswaa,#f117a7,x
1094,1.7780418744692699,-0.4105272183046882,wecxn,xrkju,#76516f,dot
1095,1.2290817431461432,-0.041053362096073465,fhzql,wnhzj,#ae8abf,circledHollowPlus
1096,1.793277060778075,0.04149065858361256,trvmx,doepq,#fc7157,hollowX
1097,1.3883920576051367,-0.25593361296870476,mdrjs,lkwqm,#78e027,square
1098,1.062021142692347,0.13207835413531543,yiiec,aorqh,#277c07,square
1099,1.9194106600789747,0.07147558640376495,igwjg,rydxr,#97ec97,hollowX
1100,1.6460581758460613,0.06377362954863586,xuetq,jxyct,#3e01bf,pentagon
1101,1.339220676358941,-0.3359608577888047,hfxvx,gierm,#7d7c17,asterisk
1102,1.1303066736967011,-0.28400452328523973,bjftw,dlaca,#4e9ea7,hollowPlus
1103,1.9061821700984132,-0.2913908846199119,bzebf,opfcg,#ec8bc7,circledHollowX
1104,1.2056440628776706,0.0030574407222198063,euklb,wplup,#3a9747,hollowAsterisk
1105,1.301139489941333,0.482938442951502,ljkyd,pfdrw,#bf9fb7,diamond
1106,1.0778010633677055,0.07715272806134099,ursve,ozsmi,#e721df,hollowPlus
1107,1.4430143373008737,-0.08702196658215255,fsxxf,kneux,#c258c7,square
1108,1.3501489378871643,0.3183234209599278,dyevi,scqyl,#20233f,hollowAsterisk
1109,1.434714384860475,0.30665433025169464,kpgcm,megtv,#75bc27,hollowPlus
1110,1.552136934649234,0.12153546595902909,bunrz,zawag,#e48327,square
1111,1.0324353354495948,-0.35434934272697716,abeni,hcvww,#70cda7,pentagon
1112,1.2688513029332613,-0.08293877713196307,dwdlv,ykzqk,#a2453f,circledHollowX
1113,1.2828876234350033,-0.4620432161183877,bgzja,avgth,#4b85d7,hollowAsterisk
1114,1.5081269787014007,0.10179366643788623,emdju,ghkzf,#5d1967,diamond
1115,1.1449700894785133,0.06815009080262047,sjsje,lnirj,#636c5f,hollowAsterisk
